order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date
CA-2016-126165,BD-11605,VEN02,Second Class,delivered,2018-03-06 1:42,2018-03-07 2:10,2018-03-08 1:09,2018-04-09 16:48
CA-2017-148446,JK-15640,VEN02,Second Class,delivered,2018-08-17 0:29,2018-08-17 0:49,2018-08-17 15:35,2018-08-27 12:21
US-2017-162124,BD-11320,VEN02,Standard Class,delivered,2018-03-31 16:41,2018-03-31 16:50,2018-04-02 22:38,2018-04-05 19:02
US-2017-163790,NG-18430,VEN01,Second Class,delivered,2018-08-23 10:30,2018-08-24 3:15,?,2018-08-29 20:17
CA-2016-133802,BP-11185,VEN04,Standard Class,delivered,2017-11-04 23:17,2017-11-04 23:30,2017-11-08 15:14,2017-11-13 21:48
CA-2017-145772,CA-12265,VEN01,Standard Class,delivered,2018-05-08 22:44,2018-05-08 22:54,2018-05-10 12:28,2018-05-12 10:06
CA-2015-151253,CK-12325,VEN01,Standard Class,delivered,2017-07-25 21:33,2017-07-25 21:45,2017-07-26 14:27,2017-08-01 17:34
CA-2016-151141,OT-18730,VEN02,First Class,unavailable,2018-02-16 16:54,2018-02-16 17:10,,
US-2014-109036,DS-13180,VEN03,Standard Class,delivered,2017-11-15 10:09,2017-11-15 10:27,2017-11-16 18:26,2017-11-22 17:27
CA-2017-146724,VB-21745,VEN01,Standard Class,delivered,2017-09-18 21:18,2017-09-18 21:30,?,2017-10-10 19:30
CA-2017-163510,DB-13120,VEN02,Second Class,delivered,2018-01-13 10:34,2018-01-15 10:11,2018-02-08 20:43,2018-02-15 18:23
CA-2015-142055,AG-10675,VEN02,First Class,delivered,2017-12-01 21:21,2017-12-01 21:33,2017-12-06 13:23,2017-12-19 19:43
CA-2015-150441,SC-20305,VEN02,Second Class,delivered,2018-05-08 21:54,2018-05-09 19:33,2018-05-10 9:50,2018-05-29 18:38
CA-2016-100510,XP-21865,VEN02,Standard Class,delivered,2018-01-15 12:48,2018-01-15 12:56,2018-01-16 18:14,2018-01-30 18:57
CA-2017-133333,DB-13210,VEN02,Standard Class,delivered,2017-02-20 13:51,2017-02-22 3:10,2017-03-23 15:43,2017-04-06 14:05
CA-2017-107321,CJ-12010,VEN02,Standard Class,delivered,2017-11-22 10:49,2017-11-22 11:07,2017-11-23 1:09,2017-12-04 19:36
CA-2015-162369,EB-13870,VEN02,Standard Class,delivered,2018-07-24 12:59,2018-07-25 2:50,2018-07-25 14:17,2018-08-01 13:16
CA-2017-126550,SP-20545,VEN02,Second Class,delivered,2017-04-06 14:47,2017-04-06 15:03,2017-04-07 14:35,2017-05-09 10:20
CA-2016-113747,EM-13960,VEN01,Standard Class,delivered,2018-08-27 22:12,2018-08-27 22:23,2018-08-28 15:34,2018-08-30 16:38
CA-2017-164364,KB-16600,VEN03,Standard Class,delivered,2018-01-15 9:31,2018-01-15 9:50,2018-01-17 15:05,2018-01-26 18:04
CA-2016-163951,JC-16105,VEN02,First Class,delivered,2017-09-25 12:24,2017-09-25 12:35,2017-09-27 21:14,2017-10-06 21:54
CA-2014-149958,CC-12430,VEN02,Standard Class,delivered,2018-03-09 2:40,2018-03-09 2:50,2018-03-10 17:21,2018-03-19 15:42
US-2017-105998,JM-15265,VEN02,First Class,delivered,2018-03-21 17:19,2018-03-21 17:30,2018-03-23 23:18,2018-03-29 12:19
CA-2017-139199,MC-17845,VEN04,Standard Class,delivered,2017-03-20 17:01,2017-03-20 17:01,?,2017-03-27 18:05
CA-2017-118346,RF-19735,VEN03,First Class,shipped,2017-06-05 9:23,2017-06-07 2:25,2017-06-07 15:21,
CA-2014-130092,CC-12550,VEN02,First Class,delivered,2018-07-27 10:44,2018-07-27 10:55,2018-08-01 15:37,2018-08-08 12:58
CA-2014-162089,LM-17065,VEN01,First Class,delivered,2017-07-05 9:15,2017-07-06 3:15,2017-07-06 16:24,2017-07-11 19:49
CA-2017-109778,ER-13855,VEN02,Standard Class,delivered,2018-01-10 18:54,2018-01-12 10:28,2018-01-17 18:41,2018-02-09 21:38
CA-2015-147501,JL-15835,VEN02,Standard Class,delivered,2018-06-28 13:41,2018-06-30 2:52,2018-07-02 11:06,2018-07-05 18:24
CA-2015-105634,TN-21040,VEN01,Standard Class,delivered,2017-09-18 20:49,2017-09-18 21:04,2017-09-20 20:50,2017-09-23 13:49
CA-2016-102932,AM-10360,VEN01,Second Class,delivered,2018-08-15 11:37,2018-08-16 18:30,2018-08-23 14:33,2018-08-27 21:07
CA-2017-164000,AT-10735,VEN01,Standard Class,delivered,2017-11-08 15:13,2017-11-08 15:26,2017-11-09 18:41,2017-11-14 23:18
US-2014-112564,DS-13030,VEN02,First Class,delivered,2018-07-16 21:37,2018-07-18 2:35,2018-07-18 14:55,2018-07-24 9:38
CA-2017-101210,PA-19060,VEN02,Second Class,delivered,2017-09-18 15:41,2017-09-18 15:50,2017-09-20 13:29,2017-09-25 21:33
CA-2017-103065,RS-19765,VEN03,Same Day,delivered,2018-05-02 8:18,2018-05-02 8:35,2018-05-03 12:26,2018-05-04 16:09
CA-2015-138674,DJ-13630,VEN02,First Class,delivered,2018-05-04 20:40,2018-05-04 20:54,2018-05-07 11:18,2018-05-28 17:51
CA-2017-107314,MK-17905,VEN01,First Class,delivered,2018-04-23 8:17,2018-04-24 18:59,2018-04-23 18:25,2018-04-27 20:32
CA-2016-164035,JO-15550,VEN02,Standard Class,delivered,2017-11-18 11:27,2017-11-22 2:39,2017-11-22 21:38,2017-11-29 23:52
CA-2015-125423,JG-15805,VEN03,Second Class,shipped,2017-01-29 11:18,2017-01-29 11:31,2017-01-30 9:38,
CA-2014-125682,SH-19975,VEN02,,delivered,2017-06-16 1:38,2017-06-17 1:30,2017-07-04 10:21,2017-07-05 15:40
CA-2014-110352,PO-18850,VEN03,Standard Class,delivered,2018-02-28 19:54,2018-02-28 20:10,2018-03-02 19:51,2018-03-27 18:12
CA-2016-106460,TB-21595,VEN02,Second Class,delivered,2018-05-25 15:44,2018-05-25 16:21,2018-05-29 12:53,2018-05-30 18:18
CA-2017-148138,JM-15265,VEN03,Standard Class,delivered,2018-01-01 11:39,2018-01-01 11:46,?,2018-01-09 0:12
US-2016-122245,AF-10885,VEN01,Standard Class,delivered,2018-06-24 14:58,2018-06-24 15:19,?,2018-07-05 23:07
CA-2016-140382,SP-20860,VEN02,Second Class,delivered,2018-01-15 16:26,2018-01-16 3:38,2018-01-22 23:53,2018-02-06 20:16
CA-2015-113971,GG-14650,VEN02,Standard Class,delivered,2018-07-19 20:19,2018-07-21 3:15,2018-07-23 15:31,2018-07-26 1:42
CA-2016-163776,CW-11905,VEN02,Standard Class,delivered,2018-01-17 15:07,2018-01-17 15:31,2018-01-18 17:18,2018-01-20 13:12
CA-2017-139773,NP-18670,VEN03,Same Day,delivered,2018-03-12 22:54,2018-03-12 23:08,2018-03-13 23:28,2018-03-27 0:54
CA-2016-163153,MP-17965,VEN03,Standard Class,delivered,2017-05-04 21:25,2017-05-04 21:35,2017-05-05 13:30,2017-05-15 10:32
CA-2014-149538,DJ-13630,VEN02,Standard Class,delivered,2018-05-16 10:33,2018-05-18 4:35,2018-05-18 14:42,2018-05-21 19:28
CA-2014-107811,EP-13915,VEN02,Standard Class,delivered,2018-08-18 8:33,2018-08-20 11:10,2018-08-29 13:44,2018-08-30 20:41
CA-2016-130001,VP-21730,VEN02,Standard Class,delivered,2018-07-31 20:47,2018-07-31 20:55,?,2018-08-07 19:32
CA-2017-142342,BK-11260,VEN01,Second Class,delivered,2018-08-15 12:24,2018-08-17 15:09,2018-08-21 15:00,2018-08-28 8:36
US-2015-128587,XP-21865,VEN02,Standard Class,delivered,2017-10-20 17:08,2017-10-20 17:26,2017-10-23 22:06,2017-10-24 20:14
CA-2017-142622,BS-11755,VEN02,First Class,delivered,2017-02-24 11:13,2017-03-03 2:25,2017-03-03 14:53,2017-03-09 10:36
CA-2017-158386,DS-13030,VEN02,Standard Class,delivered,2018-02-19 9:23,2018-02-19 10:10,2018-02-22 1:04,2018-03-09 19:52
US-2016-150147,CC-12550,VEN03,Second Class,delivered,2017-08-28 20:27,2017-08-28 20:44,2017-08-29 16:09,2017-09-19 16:58
CA-2017-108329,GD-14590,VEN03,Standard Class,delivered,2018-06-04 8:33,2018-06-04 9:11,2018-06-05 10:15,2018-06-20 18:52
CA-2014-168130,EA-14035,VEN02,Same Day,delivered,2017-06-03 20:30,2017-06-03 22:25,2017-06-05 11:06,2017-06-13 16:23
US-2017-106145,SC-20695,VEN02,Same Day,delivered,2017-11-21 20:27,2017-11-21 20:35,2017-11-23 23:18,2017-12-04 23:59
CA-2017-126536,NG-18355,VEN02,First Class,delivered,2017-09-30 16:37,2017-09-30 16:49,2017-10-09 17:13,2017-10-11 19:31
CA-2017-169327,KB-16600,VEN02,Second Class,delivered,2017-04-20 17:17,2017-04-22 14:41,2017-04-24 14:43,2017-05-03 12:36
CA-2016-128223,PC-18745,VEN01,Same Day,delivered,2018-01-18 11:03,2018-01-19 2:38,2018-01-20 0:44,2018-01-24 22:34
CA-2017-108749,MB-17305,VEN02,First Class,delivered,2018-07-10 0:32,2018-07-10 0:45,2018-07-10 18:07,2018-07-11 20:19
US-2014-165862,SP-20650,VEN01,Standard Class,delivered,2017-11-28 18:15,2017-11-28 18:32,2017-11-29 20:07,2017-12-07 17:54
US-2017-120147,CS-12130,VEN02,Same Day,delivered,2018-01-21 18:57,2018-01-22 13:57,2018-01-22 21:48,2018-01-29 15:14
CA-2014-164721,JD-15895,VEN02,Second Class,delivered,2017-06-04 10:12,2017-06-04 10:25,2017-06-06 11:00,2017-06-07 8:37
CA-2015-131072,DW-13585,VEN01,Same Day,delivered,2018-01-23 11:46,2018-01-23 11:59,2018-01-30 21:42,2018-02-15 20:06
CA-2015-155040,BD-11500,VEN03,Standard Class,delivered,2018-05-31 10:16,2018-05-31 10:30,2018-06-12 14:23,2018-06-13 18:22
CA-2016-145842,SD-20485,VEN03,Second Class,delivered,2017-03-20 2:06,2017-03-20 2:06,2017-03-21 15:31,2017-04-06 10:34
CA-2015-145352,JK-15640,VEN01,Standard Class,delivered,2018-08-23 14:56,2018-08-23 15:45,2018-08-24 11:59,2018-08-30 15:06
CA-2017-135937,EA-14035,VEN02,Standard Class,delivered,2018-05-03 13:57,2018-05-03 14:14,2018-05-04 10:19,2018-05-11 22:47
CA-2014-144281,VP-21730,VEN02,Second Class,delivered,2017-03-14 23:41,2017-03-14 23:41,?,2017-04-10 11:57
CA-2017-163265,CW-11905,VEN02,Standard Class,shipped,2018-02-05 16:28,2018-02-05 16:52,2018-02-19 22:46,
US-2017-100930,KC-16540,VEN02,Standard Class,delivered,2018-01-15 0:14,2018-01-15 0:29,2018-01-15 21:33,2018-01-24 20:18
CA-2017-141782,CV-12805,VEN01,Standard Class,delivered,2017-12-11 18:18,2017-12-12 3:59,2017-12-12 19:56,2017-12-13 17:29
CA-2016-169194,GK-14620,VEN02,Standard Class,delivered,2018-06-12 9:52,2018-06-12 10:21,2018-06-12 15:31,2018-06-19 17:57
CA-2017-147207,EA-14035,VEN03,Second Class,delivered,2018-03-07 14:04,2018-03-08 13:55,2018-03-08 23:36,2018-03-27 17:13
CA-2016-168774,TW-21025,VEN02,Standard Class,delivered,2017-11-02 9:54,2017-11-02 10:06,2017-11-06 17:49,2017-11-09 20:15
CA-2014-143637,LT-17110,VEN02,Second Class,delivered,2017-12-15 11:05,2017-12-19 9:39,2017-12-20 8:55,2018-01-13 1:05
CA-2014-134572,CC-12550,VEN03,Second Class,delivered,2017-03-18 21:15,2017-03-18 21:15,2017-03-23 14:56,2017-04-04 12:52
CA-2017-154011,LC-17140,VEN02,Standard Class,delivered,2017-11-28 12:05,2017-11-28 12:15,2017-11-29 12:04,2017-12-07 15:58
US-2017-167920,CC-12430,VEN02,Second Class,delivered,2018-07-13 13:01,2018-07-13 13:10,2018-07-17 13:35,2018-07-23 23:04
CA-2015-107678,CA-12265,VEN02,Standard Class,delivered,2017-12-20 19:18,2017-12-20 19:30,?,2017-12-27 18:54
CA-2016-163398,GD-14590,VEN02,Standard Class,delivered,2017-05-21 21:09,2017-05-21 21:25,2017-05-22 10:52,2017-05-26 10:22
CA-2017-132437,RD-19900,VEN03,Second Class,delivered,2018-08-15 16:03,2018-08-15 16:15,2018-08-16 11:49,2018-08-21 16:59
CA-2015-156146,AR-10825,VEN03,Second Class,canceled,2018-03-05 22:57,,,
CA-2016-141019,GP-14740,VEN04,Same Day,delivered,2017-12-11 15:00,2017-12-11 15:10,2017-12-12 20:23,2018-01-15 23:52
CA-2014-110072,JR-16210,VEN02,Standard Class,delivered,2018-08-14 17:48,2018-08-14 18:23,2018-08-16 9:02,2018-08-21 14:06
CA-2017-163902,MH-17785,VEN02,Standard Class,delivered,2018-01-10 21:41,2018-01-10 21:49,2018-01-11 15:26,2018-02-01 13:18
US-2016-144393,BM-11140,VEN03,Standard Class,delivered,2018-07-18 12:50,2018-07-18 13:02,2018-07-19 11:50,2018-07-25 21:04
CA-2017-155985,CS-12400,VEN02,First Class,delivered,2017-09-05 12:26,2017-09-05 12:43,2017-09-12 1:04,2017-09-20 23:07
US-2017-146213,JH-15985,VEN02,Standard Class,delivered,2018-06-30 23:22,2018-06-30 23:35,?,2018-07-04 16:35
US-2017-132031,RC-19960,VEN01,Standard Class,delivered,2018-06-04 16:39,2018-06-04 16:53,2018-06-06 11:24,2018-06-16 18:03
CA-2017-102925,HP-14815,VEN02,Second Class,delivered,2017-07-29 22:51,2017-07-29 23:03,2017-07-31 19:27,2017-08-23 18:13
